3.204484619140625000e+03,1.504311645507812500e+03,1.240267257690429688e+02,9.204070281982421875e+01,6.740369200706481934e-01,1.104350000000000000e+04
3.074500244140625000e+03,1.503000000000000000e+03,1.241820373535156250e+02,9.121335601806640625e+01,5.672663450241088867e-01,1.104300000000000000e+04
2.944500488281250000e+03,1.501493164062500000e+03,1.242411956787109375e+02,9.138529968261718750e+01,8.069294095039367676e-01,1.103400000000000000e+04
2.814504882812500000e+03,1.499995361328125000e+03,1.242114486694335938e+02,9.114688873291015625e+01,5.405101776123046875e-01,1.103250000000000000e+04
2.684510986328125000e+03,1.498994628906250000e+03,1.241013488769531250e+02,9.132067871093750000e+01,6.227557659149169922e-01,1.101750000000000000e+04
2.554500244140625000e+03,1.497491577148437500e+03,1.244782104492187500e+02,9.103755187988281250e+01,9.628636240959167480e-01,1.100050000000000000e+04
2.424862548828125000e+03,1.496198486328125000e+03,1.233208847045898438e+02,9.102900695800781250e+01,6.740369200706481934e-01,1.096650000000000000e+04
2.294947021484375000e+03,1.494999633789062500e+03,1.233308258056640625e+02,9.114962005615234375e+01,5.509040355682373047e-01,1.094500000000000000e+04
2.164991210937500000e+03,1.493995727539062500e+03,1.233117218017578125e+02,9.103086090087890625e+01,4.896955788135528564e-01,1.094250000000000000e+04
2.035108154296875000e+03,1.492052978515625000e+03,1.230416870117187500e+02,9.102424621582031250e+01,5.405101776123046875e-01,1.088150000000000000e+04
1.905513427734375000e+03,1.491408813476562500e+03,1.221006774902343750e+02,9.065179443359375000e+01,6.986944079399108887e-01,1.084700000000000000e+04
1.776093627929687500e+03,1.489667602539062500e+03,1.230134658813476562e+02,9.047208404541015625e+01,5.456575751304626465e-01,1.080600000000000000e+04
1.646505981445312500e+03,1.488494262695312500e+03,1.220503921508789062e+02,9.040551757812500000e+01,6.740369200706481934e-01,1.076050000000000000e+04
3.335264648437500000e+03,1.408402832031250000e+03,1.240499649047851562e+02,9.125807189941406250e+01,9.710219502449035645e-01,1.106050000000000000e+04
3.205480224609375000e+03,1.406688232421875000e+03,1.240267257690429688e+02,9.204070281982421875e+01,6.740369200706481934e-01,1.106000000000000000e+04
3.075494384765625000e+03,1.405011474609375000e+03,1.240377883911132812e+02,9.140775299072265625e+01,6.585432291030883789e-01,1.106050000000000000e+04
2.945497802734375000e+03,1.403691894531250000e+03,1.240264968872070312e+02,9.201703643798828125e+01,6.661999821662902832e-01,1.103500000000000000e+04
